"","Time","Well","OD590","Strain","Arsenic","Concentration"
"20674","18299","G10","-0.004","I2748","V",250
"20675","19315","G10","-0.004","I2748","V",250
"20676","20332","G10","-0.004","I2748","V",250
"20677","21348","G10","-0.004","I2748","V",250
"20678","22365","G10","-0.003","I2748","V",250
"20679","23382","G10","-0.003","I2748","V",250
"20680","24399","G10","-0.003","I2748","V",250
"20681","25415","G10","-0.005","I2748","V",250
"20682","26432","G10","-0.004","I2748","V",250
"20683","27449","G10","-0.004","I2748","V",250
"20684","28465","G10","-0.003","I2748","V",250
"20685","29482","G10","-0.003","I2748","V",250
"20686","30498","G10","-0.003","I2748","V",250
"20687","31515","G10","-0.002","I2748","V",250
"20688","32532","G10","-0.003","I2748","V",250
"20689","33548","G10","-0.003","I2748","V",250
"20690","34564","G10","-0.001","I2748","V",250
"20691","35581","G10","-0.003","I2748","V",250
"20692","36597","G10","-0.003","I2748","V",250
"20693","37614","G10","-0.003","I2748","V",250
"20694","38631","G10","-0.002","I2748","V",250
"20695","39647","G10","-0.002","I2748","V",250
"20696","40664","G10","-0.003","I2748","V",250
"20697","41681","G10","-0.003","I2748","V",250
"20698","42698","G10","-0.003","I2748","V",250
"20699","43714","G10","-0.003","I2748","V",250
"20700","44731","G10","-0.002","I2748","V",250
"20701","45747","G10","-0.003","I2748","V",250
"20702","46764","G10","-0.003","I2748","V",250
"20703","47780","G10","-0.003","I2748","V",250
"20704","48798","G10","-0.003","I2748","V",250
"20705","49814","G10","-0.003","I2748","V",250
"20706","50831","G10","-0.003","I2748","V",250
"20707","51848","G10","-0.003","I2748","V",250
"20708","52864","G10","-0.002","I2748","V",250
"20709","53881","G10","-0.003","I2748","V",250
"20710","54898","G10","-0.003","I2748","V",250
"20711","55915","G10","-0.003","I2748","V",250
"20712","56931","G10","-0.003","I2748","V",250
"20713","57948","G10","-0.002","I2748","V",250
"20714","58964","G10","-0.003","I2748","V",250
"20715","59981","G10","-0.003","I2748","V",250
"20716","60998","G10","-0.003","I2748","V",250
"20717","62014","G10","-0.002","I2748","V",250
"20718","63031","G10","-0.003","I2748","V",250
"20719","64047","G10","-0.003","I2748","V",250
"20720","65064","G10","-0.002","I2748","V",250
"20721","66080","G10","-0.002","I2748","V",250
"20722","67097","G10","-0.003","I2748","V",250
"20723","68114","G10","-0.003","I2748","V",250
"20724","69131","G10","-0.003","I2748","V",250
"20725","70148","G10","-0.003","I2748","V",250
"20726","71165","G10","-0.003","I2748","V",250
"20727","72182","G10","-0.003","I2748","V",250
"20728","73199","G10","-0.002","I2748","V",250
"20729","74215","G10","-0.003","I2748","V",250
"20730","75232","G10","-0.003","I2748","V",250
"20731","76248","G10","-0.003","I2748","V",250
"20732","77265","G10","-0.002","I2748","V",250
"20733","78282","G10","-0.003","I2748","V",250
"20734","79299","G10","-0.003","I2748","V",250
"20735","80316","G10","-0.003","I2748","V",250
"20736","81332","G10","-0.003","I2748","V",250
"20737","82349","G10","-0.002","I2748","V",250
"20738","83366","G10","-0.003","I2748","V",250
"20739","84382","G10","-0.002","I2748","V",250
"20740","85399","G10","-0.002","I2748","V",250
"20741","86416","G10","-0.003","I2748","V",250
"20742","87433","G10","-0.003","I2748","V",250
"20743","88450","G10","-0.003","I2748","V",250
"20744","89466","G10","-0.002","I2748","V",250
"20745","90483","G10","-0.003","I2748","V",250
"20746","91500","G10","-0.003","I2748","V",250
"20747","92516","G10","-0.002","I2748","V",250
"20748","93533","G10","-0.003","I2748","V",250
"20749","94550","G10","-0.003","I2748","V",250
"20750","95566","G10","-0.003","I2748","V",250
"20751","96583","G10","-0.003","I2748","V",250
"20752","97600","G10","-0.003","I2748","V",250
"20753","98616","G10","-0.003","I2748","V",250
"20754","99633","G10","-0.003","I2748","V",250
"20755","100650","G10","-0.003","I2748","V",250
"20756","101666","G10","-0.002","I2748","V",250
"20757","102683","G10","-0.003","I2748","V",250
"20758","103699","G10","-0.002","I2748","V",250
"20759","104716","G10","-0.003","I2748","V",250
"20760","105733","G10","-0.002","I2748","V",250
"20761","106749","G10","-0.002","I2748","V",250
"20762","107766","G10","-0.003","I2748","V",250
"20763","108783","G10","-0.002","I2748","V",250
"20764","109799","G10","-0.002","I2748","V",250
"20765","110816","G10","-0.003","I2748","V",250
"20766","111832","G10","-0.003","I2748","V",250
"20767","112849","G10","-0.003","I2748","V",250
"20768","113866","G10","-0.003","I2748","V",250
"20769","114882","G10","-0.003","I2748","V",250
"20770","115899","G10","-0.003","I2748","V",250
"20771","116916","G10","-0.003","I2748","V",250
"20772","117933","G10","-0.003","I2748","V",250
"20773","118949","G10","-0.003","I2748","V",250
"20774","119966","G10","-0.003","I2748","V",250
"20775","120982","G10","-0.003","I2748","V",250
"20776","121999","G10","-0.003","I2748","V",250
"20777","123015","G10","-0.003","I2748","V",250
"20778","124032","G10","-0.002","I2748","V",250
"20779","125049","G10","-0.003","I2748","V",250
"20780","126066","G10","-0.003","I2748","V",250
"20781","127082","G10","-0.003","I2748","V",250
"20782","128099","G10","-0.002","I2748","V",250
"20783","129116","G10","-0.002","I2748","V",250
"20784","130133","G10","-0.003","I2748","V",250
"20785","131150","G10","-0.003","I2748","V",250
"20786","132167","G10","-0.003","I2748","V",250
"20787","133184","G10","-0.003","I2748","V",250
"20788","134201","G10","-0.003","I2748","V",250
"20789","135217","G10","-0.002","I2748","V",250
"20790","136234","G10","-0.003","I2748","V",250
"20791","137250","G10","-0.003","I2748","V",250
"20792","138267","G10","-0.003","I2748","V",250
"20793","139284","G10","-0.003","I2748","V",250
"20794","140300","G10","-0.003","I2748","V",250
"20795","141317","G10","-0.003","I2748","V",250
"20796","142333","G10","-0.003","I2748","V",250
"20797","143350","G10","-0.003","I2748","V",250
"20798","144368","G10","-0.003","I2748","V",250
"20799","145385","G10","-0.003","I2748","V",250
"20800","146402","G10","-0.003","I2748","V",250
"20801","147418","G10","-0.002","I2748","V",250
"20802","148435","G10","-0.002","I2748","V",250
"20803","149451","G10","-0.003","I2748","V",250
"20804","150468","G10","-0.002","I2748","V",250
"20805","151484","G10","-0.003","I2748","V",250
"20806","152501","G10","-0.003","I2748","V",250
"20807","153518","G10","-0.003","I2748","V",250
"20808","154534","G10","-0.003","I2748","V",250
"20809","155551","G10","-0.003","I2748","V",250
"20810","156568","G10","-0.003","I2748","V",250
"20811","157585","G10","-0.003","I2748","V",250
"20812","158601","G10","-0.003","I2748","V",250
"20813","159617","G10","-0.003","I2748","V",250
"20814","160635","G10","-0.003","I2748","V",250
"20815","161652","G10","-0.003","I2748","V",250
"20816","162668","G10","-0.003","I2748","V",250
"20817","163685","G10","-0.003","I2748","V",250
"20818","164701","G10","-0.003","I2748","V",250
"20819","165719","G10","-0.003","I2748","V",250
"20820","166735","G10","-0.002","I2748","V",250
"20821","167753","G10","-0.003","I2748","V",250
"20822","168770","G10","-0.003","I2748","V",250
"20823","169786","G10","-0.003","I2748","V",250
"20824","170802","G10","-0.002","I2748","V",250
"20825","171820","G10","-0.002","I2748","V",250
"20826","172837","G10","-0.003","I2748","V",250
"20827","173853","G10","-0.003","I2748","V",250
"20828","174870","G10","-0.002","I2748","V",250
"20829","175887","G10","-0.003","I2748","V",250
"20830","176904","G10","-0.003","I2748","V",250
"20831","177921","G10","-0.003","I2748","V",250
"20832","178938","G10","-0.003","I2748","V",250
"20833","179955","G10","-0.003","I2748","V",250
"20834","180972","G10","-0.003","I2748","V",250
"20835","181989","G10","-0.003","I2748","V",250
"20836","183006","G10","-0.003","I2748","V",250
"20837","184023","G10","-0.003","I2748","V",250
"20838","185039","G10","-0.003","I2748","V",250
"20839","186056","G10","-0.002","I2748","V",250
"20840","187073","G10","-0.003","I2748","V",250
"20841","188090","G10","-0.002","I2748","V",250
"20842","189107","G10","-0.003","I2748","V",250
"20843","190124","G10","-0.002","I2748","V",250
"20844","191141","G10","-0.003","I2748","V",250
"20845","192158","G10","-0.003","I2748","V",250
"20846","193174","G10","-0.003","I2748","V",250
"20847","194191","G10","-0.003","I2748","V",250
"20848","195207","G10","-0.003","I2748","V",250
"20849","196224","G10","-0.003","I2748","V",250
"20850","197240","G10","-0.003","I2748","V",250
"20851","198257","G10","-0.003","I2748","V",250
"20852","199274","G10","-0.003","I2748","V",250
"20853","200291","G10","-0.003","I2748","V",250
"20854","201308","G10","-0.003","I2748","V",250
"20855","202324","G10","-0.003","I2748","V",250
"20856","203341","G10","-0.002","I2748","V",250
"20857","204358","G10","-0.003","I2748","V",250
"20858","205374","G10","-0.003","I2748","V",250
"20859","206391","G10","-0.003","I2748","V",250
"20860","207408","G10","-0.003","I2748","V",250
"20861","208425","G10","-0.002","I2748","V",250
"20862","209442","G10","-0.003","I2748","V",250
"20863","210459","G10","-0.002","I2748","V",250
"20864","211476","G10","-0.003","I2748","V",250
"20865","212493","G10","-0.003","I2748","V",250
"20866","213510","G10","-0.003","I2748","V",250
"20867","214527","G10","-0.002","I2748","V",250
"20868","215544","G10","-0.002","I2748","V",250
"20869","216561","G10","-0.002","I2748","V",250
"20870","217577","G10","-0.003","I2748","V",250
"20871","218594","G10","-0.003","I2748","V",250
"20872","219611","G10","-0.002","I2748","V",250
"20873","220628","G10","-0.003","I2748","V",250
"20874","221644","G10","-0.002","I2748","V",250
"20875","222661","G10","-0.002","I2748","V",250
"20876","223678","G10","-0.002","I2748","V",250
"20877","224695","G10","-0.002","I2748","V",250
"20878","225712","G10","-0.003","I2748","V",250
"20879","226728","G10","-0.002","I2748","V",250
"20880","227745","G10","-0.002","I2748","V",250
"20881","228761","G10","-0.003","I2748","V",250
"20882","229779","G10","-0.002","I2748","V",250
"20883","230795","G10","-0.003","I2748","V",250
"20884","231812","G10","-0.002","I2748","V",250
"20885","232830","G10","-0.002","I2748","V",250
"20886","233847","G10","-0.003","I2748","V",250
"20887","234863","G10","-0.002","I2748","V",250
"20888","235880","G10","-0.002","I2748","V",250
"20889","236897","G10","-0.002","I2748","V",250
"20890","237914","G10","-0.002","I2748","V",250
"20891","238931","G10","-0.003","I2748","V",250
"20892","239948","G10","-0.002","I2748","V",250
"20893","240965","G10","-0.003","I2748","V",250
"20894","241981","G10","-0.003","I2748","V",250
"20895","242998","G10","-0.002","I2748","V",250
"20896","244014","G10","-0.002","I2748","V",250
"20897","245031","G10","-0.002","I2748","V",250
"20898","246048","G10","-0.003","I2748","V",250
"20899","247065","G10","-0.002","I2748","V",250
"20900","248081","G10","-0.002","I2748","V",250
"20901","249098","G10","-0.002","I2748","V",250
"20902","250115","G10","-0.003","I2748","V",250
"20903","251131","G10","-0.002","I2748","V",250
"20904","252148","G10","-0.002","I2748","V",250
"20905","253165","G10","-0.002","I2748","V",250
"20906","254182","G10","-0.003","I2748","V",250
"20907","255198","G10","-0.002","I2748","V",250
"20908","256215","G10","-0.003","I2748","V",250
"20909","257231","G10","-0.002","I2748","V",250
"20910","258248","G10","-0.002","I2748","V",250
"20911","0","G11","-0.005","I2716","V",10
"20912","1017","G11","-0.005","I2716","V",10
"20913","2034","G11","-0.005","I2716","V",10
"20914","3050","G11","-0.005","I2716","V",10
"20915","4067","G11","-0.005","I2716","V",10
"20916","5083","G11","-0.006","I2716","V",10
"20917","6099","G11","-0.006","I2716","V",10
"20918","7116","G11","-0.005","I2716","V",10
"20919","8133","G11","-0.006","I2716","V",10
"20920","9150","G11","-0.006","I2716","V",10
"20921","10166","G11","-0.006","I2716","V",10
"20922","11183","G11","-0.006","I2716","V",10
"20923","12200","G11","-0.005","I2716","V",10
"20924","13216","G11","-0.004","I2716","V",10
"20925","14232","G11","-0.003","I2716","V",10
"20926","15249","G11","-0.004","I2716","V",10
"20927","16265","G11","-0.005","I2716","V",10
"20928","17282","G11","-0.003","I2716","V",10
"20929","18299","G11","-0.004","I2716","V",10
"20930","19315","G11","-0.004","I2716","V",10
"20931","20332","G11","-0.004","I2716","V",10
"20932","21348","G11","-0.005","I2716","V",10
"20933","22365","G11","-0.005","I2716","V",10
"20934","23382","G11","-0.005","I2716","V",10
"20935","24399","G11","-0.006","I2716","V",10
"20936","25415","G11","-0.004","I2716","V",10
"20937","26432","G11","-0.004","I2716","V",10
"20938","27449","G11","-0.004","I2716","V",10
"20939","28465","G11","-0.003","I2716","V",10
"20940","29482","G11","-0.004","I2716","V",10
"20941","30498","G11","-0.003","I2716","V",10
"20942","31515","G11","-0.003","I2716","V",10
"20943","32532","G11","-0.001","I2716","V",10
"20944","33548","G11","-0.002","I2716","V",10
"20945","34564","G11","-0.001","I2716","V",10
"20946","35581","G11"," 0.001","I2716","V",10
"20947","36597","G11"," 0.002","I2716","V",10
"20948","37614","G11"," 0.004","I2716","V",10
"20949","38631","G11"," 0.004","I2716","V",10
"20950","39647","G11"," 0.008","I2716","V",10
"20951","40664","G11"," 0.011","I2716","V",10
"20952","41681","G11"," 0.013","I2716","V",10
"20953","42698","G11"," 0.017","I2716","V",10
"20954","43714","G11"," 0.020","I2716","V",10
"20955","44731","G11"," 0.018","I2716","V",10
"20956","45747","G11"," 0.022","I2716","V",10
"20957","46764","G11"," 0.030","I2716","V",10
"20958","47780","G11"," 0.036","I2716","V",10
"20959","48798","G11"," 0.045","I2716","V",10
"20960","49814","G11"," 0.050","I2716","V",10
"20961","50831","G11"," 0.055","I2716","V",10
"20962","51848","G11"," 0.064","I2716","V",10
"20963","52864","G11"," 0.074","I2716","V",10
