"","id","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"1198","20160603_results","A2731","V",150,TRUE,"richards",FALSE,FALSE,100,1.00594974233915e-05,154470.142439001,0.556475576901815,52231.6637138726,1.08532423051084e-06,5162.61961093317,0.00482270151991026,8.27413906420115e-06,1.18448557825818e-05,145977.633179016,162962.651698986,0.548542232901562,0.564408920902067,7.93226193159024e-06,1.21867329151928e-05,144351.408001572,164588.87687643,0.547023081922791,0.565928071880839,2.38666539856319e-05,176585.522674419,0.60033021296391,51307.8360792544,3.18471650486572e-05,191465.891372246,0.604535667134441,51108.7924853394,1.59030248642673e-05,19869.9817970134,0.00480191095529492,436.289224155263,5.6866891469374e-06,5.8007640950377e-05,158779.771316159,224152.011428334,0.596636523612981,0.612434810655901,50391.096711604,51826.4882590748,6.7723631469319e-07,6.30170937826212e-05,152520.7270501,230411.055694393,0.595123921662063,0.613947412606819,50253.6656059951,51963.9193646837
"1199","20160603_results","I2748","V",150,FALSE,"gompertz",FALSE,FALSE,100,7.70292868818842e-07,249959.072552108,0.0354863493137468,46.9369743607663,3.40560139032477e-07,4854.94213795671,0.0268627040634962,2.10071440110418e-07,1.33051429752727e-06,241972.692735169,257945.452369047,-0.0087027988707045,0.079675497498198,1.02794996315188e-07,1.4377907413225e-06,240443.385961713,259474.759142503,-0.0171645506507058,0.0881372492781993,6.58137131955546e-07,248080.332580113,0.00669171947440225,46.4021296756374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","20160603_results","I2748","V",150,FALSE,"gompertz",FALSE,FALSE,100,7.68072677302757e-07,242721.186717788,0.023004548823296,101.197350506899,2.95525581365003e-08,462.655547529988,0.00314682198167952,7.19458719168214e-07,8.166866354373e-07,241960.118342101,243482.255093475,0.0178280266634332,0.0281810709831588,7.10149663355217e-07,8.25995691250298e-07,241814.381844629,243627.991590947,0.0168367777392041,0.0291723199073878,7.79127055554146e-07,242969.092914057,0.0118938536175367,100.824578359632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","20160603_results","NEG","V",200,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","20160603_results","A2712","V",200,TRUE,"gompertz",FALSE,FALSE,100,8.82945224797193e-06,179818.533770851,0.332883733417393,18869.7734733365,1.37532549911715e-07,290.339014048941,0.00157640191625339,8.60321120336716e-06,9.0556932925767e-06,179340.92609274,180296.141448961,0.330290552265156,0.33547691456963,8.55988845014497e-06,9.09901604579889e-06,179249.469303315,180387.598238387,0.329793985661537,0.33597348117325,1.57425689159783e-05,185650.199676586,0.339530973170004,19488.2653143561,1.57993411146186e-05,188366.889370716,0.339309158095019,19285.7717769721,1.79386575495385e-06,7810.9300436423,0.000558645341504498,336.536945098568,1.28484319477195e-05,1.87502502815177e-05,175517.909448924,201215.869292507,0.338390186508244,0.340228129681794,18732.1685022849,19839.3750516592,1.22833642349091e-05,1.93153179943281e-05,173057.466485177,203676.312256255,0.338214213225671,0.340404102964368,18626.1593645789,19945.3841893653
"1203","20160603_results","A2712","V",200,TRUE,"gompertz",FALSE,FALSE,100,7.85179462948244e-06,200547.88569219,0.244822503518153,9746.69528042123,1.47418921704387e-07,281.75178023436,0.00165702652600241,7.60929050327872e-06,8.09429875568616e-06,200084.404013704,201011.367370675,0.242096694882879,0.247548312153427,7.56285354294184e-06,8.14073571602304e-06,199995.65220293,201100.119181449,0.241574731527188,0.248070275509118,1.15405237409162e-05,203978.779661179,0.245610239655937,9755.21180227646,1.1674175513854e-05,201463.48907994,0.245512683707661,9651.76970519177,5.10543516907967e-07,8183.59431955771,0.000848810433467212,192.633283838588,1.08343314285404e-05,1.25140195991676e-05,188001.476424267,214925.501735612,0.244116390544607,0.246908976870715,9334.8879532773,9968.65145710625,1.06735102207144e-05,1.26748408069936e-05,185423.644213606,217503.333946273,0.243849015258065,0.247176352157257,9274.20846886814,10029.3309415154
"1204","20160603_results","A2712","V",200,TRUE,"gompertz",FALSE,FALSE,100,9.36862171877228e-06,194369.468854536,0.311040393370526,13930.4688169747,2.51839952787718e-07,433.596329145324,0.00284136967665089,8.95434499643648e-06,9.78289844110808e-06,193656.202893092,195082.73481598,0.306366340252435,0.315714446488616,8.87501541130835e-06,9.86222802623621e-06,193519.620049411,195219.317659661,0.30547130880429,0.316609477936761,1.6692101411737e-05,199089.339888014,0.319591519093234,13890.6108963801,1.71483903465481e-05,194723.921531373,0.319420937971742,13680.8933327956,1.4452351619966e-06,6991.67530125184,0.0010985827273426,320.371471393264,1.47709785050637e-05,1.95258021880325e-05,183222.615660813,206225.227401932,0.317613769385264,0.321228106558221,13153.8822623537,14207.9044032375,1.43157294290347e-05,1.99810512640614e-05,181020.237940919,208427.605121826,0.317267715826151,0.321574160117334,13052.9652488648,14308.8214167264
"1205","20160603_results","A2731","V",200,FALSE,"gompertz",FALSE,FALSE,100,5.24189271386618e-06,246371.66685775,2.05871801077067,7354.75026433271,1.7232416900605e-06,25208.173028076,0.977441946021312,2.40716013371666e-06,8.0766252940157e-06,204904.222226565,287839.111488935,0.450826009565611,3.66661001197573,1.8643390013476e-06,8.61944642638476e-06,196963.647722722,295779.685992779,0.142931796568898,3.97450422497244,5.88915324376339e-06,225777.073480252,0.171937069084066,7276.61311494573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","20160603_results","A2731","V",200,FALSE,"gompertz",FALSE,FALSE,100,8.60030496871954e-07,94510.2144274163,0.219342879513513,12176.0451983357,1.47139038386515e-08,1957.16174603294,0.0147744588966709,8.35826125057372e-07,8.84234868686536e-07,91290.6833551921,97729.7454996405,0.195038894628489,0.243646864398536,8.31191245348197e-07,8.88869748395711e-07,90674.1774051917,98346.2514496409,0.190384940076038,0.248300818950988,2.25088400460297e-06,191703.486235933,0.149783981625621,12544.9713397703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","20160603_results","A2731","V",200,FALSE,"logistic",FALSE,FALSE,100,1.51579110885358e-06,150662.433452407,0.234069500847557,10463.781225907,4.80648584473901e-08,2650.57802462233,0.0170981321227775,1.43672441670762e-06,1.59485780099954e-06,146302.232601903,155022.634302911,0.205943073505588,0.262195928189526,1.4215839862967e-06,1.60999823141047e-06,145467.300524147,155857.566380667,0.200557161886913,0.267581839808201,7.81631766150373e-06,213904.808009779,0.165272716078615,9273.97341402398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","20160603_results","I2716","V",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32094617034398e-05,61149.5480576582,0.243807809511093,15048.483784565,1.7936932687131e-05,64120.7008337368,0.241951230075069,15037.6040207434,4.20162607174647e-06,9877.13778047561,0.0035380847356007,42.7311747410459,1.10252577991081e-05,2.4848607575154e-05,47872.8091848544,80368.5924826192,0.236131080685006,0.247771379465132,14967.3112382944,15107.8968031924,9.70174558650796e-06,2.61721197877541e-05,44761.5107840046,83479.890883469,0.235016583993292,0.248885876156846,14953.8509182509,15121.3571232358
"1209","20160603_results","I2716","V",100,TRUE,"richards",FALSE,FALSE,100,3.22876939396382e-05,212747.126248496,0.474274866037315,19209.2964557492,6.95463361365044e-07,236.954926309175,0.00109064752746761,3.11436567101927e-05,3.34317311690837e-05,212357.335394717,213136.917102274,0.47248075085463,0.476068981219999,3.09245857513628e-05,3.36508021279137e-05,212282.69459293,213211.557904062,0.472137196883478,0.476412535191151,3.29121781878051e-05,212646.95264843,0.495305100924187,19721.9166650423,3.23442304405179e-05,219098.462854514,0.49498644122757,19554.8027090908,2.42224467431538e-06,4645.69895052304,0.00350485322524055,362.297501562711,2.83596379512691e-05,3.63288229297667e-05,211456.288080904,226740.637628125,0.489220957672049,0.50075192478309,18958.8233190201,20150.7820991614,2.75966308788598e-05,3.70918300021761e-05,209992.892911489,228204.032797539,0.488116928906098,0.501855953549041,18844.6996060279,20264.9058121537
"1210","20160603_results","NEG","V",250,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","20160603_results","A2712","V",250,TRUE,"richards",FALSE,FALSE,100,3.87690142466914e-06,155878.758245604,0.243761227523737,17996.3239722684,1.20282050738739e-07,1259.10405016634,0.00269603021511991,3.67903745120391e-06,4.07476539813436e-06,153807.53208308,157949.984408127,0.239326257819865,0.24819619722761,3.64114860522121e-06,4.11265424411706e-06,153410.914307278,158346.60218393,0.238477008302102,0.249045446745372,9.50672306866054e-06,168728.124574293,0.251202764993101,19177.7592777275,9.16167497102699e-06,170734.025991008,0.250984259524564,19061.9668381436,8.52726122074922e-07,9364.22779364038,0.000435910530770902,222.340028587825,7.75894050021374e-06,1.05644094418402e-05,155329.87127047,186138.180711546,0.250267186701446,0.251701332347682,18696.2174911166,19427.7161851705,7.49033177176014e-06,1.08330181702938e-05,152380.139515473,189087.912466543,0.250129874884253,0.251838644164875,18626.1803821114,19497.7532941757
"1212","20160603_results","A2712","V",250,TRUE,"richards",FALSE,FALSE,100,3.38381080634703e-06,147166.773471318,0.224925624190353,18421.3144005782,9.802422079132e-08,1273.08610035464,0.00207002079851655,3.22256096314531e-06,3.54506064954876e-06,145072.546836235,149261.000106401,0.221520439976793,0.228330808403912,3.19168333359605e-06,3.57593827909802e-06,144671.524714623,149662.022228013,0.22086838342526,0.228982864955445,6.27927400652472e-06,158240.899149268,0.231965424955852,19312.0630790445,6.42989547848813e-06,157839.038270905,0.231943760057964,19200.5538693362,5.03889117883132e-07,23211.1819831877,0.000580367285196892,203.865795452701,5.60099787957038e-06,7.25879307740588e-06,119656.643908561,196021.432633249,0.230989055873815,0.232898464242113,18865.1946358165,19535.9131028559,5.44227280743719e-06,7.41751814953907e-06,112345.121583857,203332.954957953,0.230806240178978,0.23308127993695,18800.9769102489,19600.1308284235
"1213","20160603_results","A2712","V",250,TRUE,"richards",FALSE,FALSE,100,3.72005336841539e-06,153374.624454529,0.236275771733591,17785.5169195407,9.56322904405531e-08,1037.99759749235,0.00222131938468077,3.56273825064068e-06,3.8773684861901e-06,151667.118406654,155082.130502404,0.232621701345791,0.239929842121391,3.53261407915191e-06,3.90749265767888e-06,151340.149163444,155409.099745614,0.231921985739617,0.240629557727565,6.34341365032492e-06,162175.963707013,0.240927261642137,18764.3558299482,6.66666569801083e-06,166068.379054729,0.240901127334102,18620.0174514604,3.7160239671717e-07,12691.8769345736,0.000786432963979308,241.71094712864,6.05537975541108e-06,7.27795164061057e-06,145190.241497355,186946.516612102,0.239607445108356,0.242194809559848,18222.4029434338,19017.631959487,5.93832500044517e-06,7.39500639557648e-06,141192.300262964,190944.457846493,0.239359718724703,0.242442535943502,18146.2639950882,19093.7709078325
"1214","20160603_results","A2731","V",250,FALSE,"richards",FALSE,FALSE,100,9.07684644853033e-07,191462.874253113,0.0543528067912892,2976.9260780174,2.65861512745078e-07,14568.3105931254,0.00533216543552797,4.7034245638738e-07,1.34502683331869e-06,167498.003327422,215427.745178804,0.0455813946498457,0.0631242189327327,3.86596079872681e-07,1.42877320983339e-06,162908.985490587,220016.763015639,0.0439017625376544,0.064803851044924,1.21077351308239e-06,195617.21600895,0.0554983194573908,3885.57362855983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","20160603_results","A2731","V",250,FALSE,"richards",FALSE,FALSE,100,8.6677270143904e-07,172700.002841674,0.0541639103631002,3267.31982012964,8.30951618147023e-08,4018.41490616633,0.00222034405997063,7.30081160253855e-07,1.00346424262423e-06,166089.71032103,179310.295362317,0.0505114443844485,0.0578163763417519,7.03906184282224e-07,1.02963921859586e-06,164823.909625588,180576.09605776,0.0498120360055578,0.0585157847206426,1.29344090535777e-06,180495.552296622,0.0575025171153627,4060.05393935844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","20160603_results","A2731","V",250,FALSE,"richards",FALSE,FALSE,100,1.1156445568011e-06,181303.136015121,0.0535798849549245,3483.85263526439,2.06432494815903e-07,7183.47206285077,0.0014735473136649,7.76063102828939e-07,1.45522601077326e-06,169486.324471731,193119.94755851,0.0511558996239458,0.0560038702859033,7.11036866961929e-07,1.52025224664027e-06,167223.530771933,195382.741258308,0.0506917322201413,0.0564680376897077,1.25458466772887e-06,180313.808947196,0.0542188317958202,4399.11575608145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","20160603_results","I2748","V",250,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71829364254296e-09,171516.73104921,0.000582686132801773,56.752261171914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","20160603_results","I2748","V",250,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7061839725246e-08,8501.9947484718,0.00027740767571217,1.03567332462565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","20160603_results","I2716","V",10,TRUE,"logistic",FALSE,FALSE,100,3.56442742961777e-05,53546.4841204628,0.4114441066191,81847.9417313815,8.69541728097764e-06,1615.86105124647,0.00573624756883821,2.13403128689695e-05,4.99482357233859e-05,50888.3926911623,56204.5755497632,0.402007979368361,0.420880233869839,1.86012564254615e-05,5.26872921668939e-05,50379.3964600197,56713.5717809059,0.400201061384177,0.422687151854023,4.78056930662594e-05,58146.1612786271,0.568714336652852,82255.8331094064,4.87497474673746e-05,58539.5273245383,0.570359156520323,82143.4529454203,8.22323740579736e-06,3245.31451165764,0.00492116531661291,283.956915813611,3.52225219348379e-05,6.22769729999113e-05,53200.9849528615,63878.0696962151,0.562263839574495,0.578454473466151,81676.343818907,82610.5620719337,3.26322021520118e-05,6.48672927827374e-05,52178.7108816893,64900.3437673873,0.560713672499762,0.580004640540885,81586.8973904257,82700.008500415
"1220","20160603_results","I2716","V",150,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19276632289816e-07,232.714616775727,0.00124207886082092,99.5628160876549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","20160603_results","NEG","V",300,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","20160603_results","A2712","V",300,TRUE,"logistic",FALSE,FALSE,100,7.23032231390766e-06,215242.650654436,0.234153970326877,6346.23624568962,2.23876055334634e-07,522.385602390291,0.00422980711433863,6.86204620288219e-06,7.59859842493313e-06,214383.326338504,216101.974970368,0.22719593762379,0.241112003029964,6.79152524545178e-06,7.66911938236354e-06,214218.774873751,216266.52643512,0.225863548382773,0.24244439227098,1.13107152120979e-05,220521.964554234,0.227887094896623,8151.66498439393,1.17729354985883e-05,225001.100290308,0.226867890145781,8025.59824918514,1.47108726226395e-06,25577.3244903032,0.00122724512551946,186.067454212589,9.35299695216413e-06,1.41928740450125e-05,182926.401503759,267075.799076856,0.224849071914302,0.228886708377261,7719.51728700543,8331.67921136485,8.88960446455099e-06,1.46562665326257e-05,174869.544289313,275132.656291302,0.224462489699763,0.229273290591799,7660.90603892847,8390.29045944181
"1223","20160603_results","A2712","V",300,TRUE,"richards",FALSE,FALSE,100,8.05398629715307e-06,222632.762817544,0.203633016649602,4964.05561916285,1.27984548779137e-07,255.966858784885,0.00150549103352507,7.84345171441139e-06,8.26452087989475e-06,222211.697334843,223053.828300245,0.201156483899454,0.206109549399751,7.80313658154596e-06,8.30483601276018e-06,222131.067774325,223134.457860762,0.200682254223893,0.206583779075312,8.97758864412961e-06,223693.749936032,0.206741708999443,5401.03529143133,9.43312656118256e-06,231550.510970305,0.205189961969485,5252.79222960185,6.75558384633368e-07,27055.0634269755,0.00208080220447396,222.342407967874,8.32183301846067e-06,1.05444201039044e-05,187044.93163293,276056.090307679,0.201767042343125,0.208612881595845,4887.0389684947,5618.54549070901,8.10903212730115e-06,1.0757220995064e-05,178522.586653433,284578.435287177,0.201111589648716,0.209268334290254,4817.00110998482,5688.58334921889
"1224","20160603_results","A2712","V",300,TRUE,"richards",FALSE,FALSE,100,5.87326620887492e-06,202425.780749941,0.247568733801875,8521.89065972171,1.01287477218974e-07,403.356153375038,0.00320020803883211,5.7066483088497e-06,6.03988410890013e-06,201762.259877639,203089.301622243,0.242304391577996,0.252833076025753,5.67474275352573e-06,6.07178966422411e-06,201635.202689326,203216.358810556,0.241296326045764,0.253841141557986,7.66126450368564e-06,205313.429081746,0.246400535706311,9245.74416977331,7.96717266611782e-06,213009.923029457,0.245125234213418,9131.13528437498,1.6470111903434e-06,7312.66967184038,0.00183058060116337,191.659629679994,5.25783925800293e-06,1.06765060742327e-05,200980.581419279,225039.264639634,0.242113929124504,0.248136539302332,8815.8551935514,9446.41537519857,4.73903073304476e-06,1.11953145991909e-05,198677.09047265,227342.755586264,0.241537296235138,0.248713172191698,8755.4824102022,9506.78815854777
"1225","20160603_results","A2731","V",300,FALSE,"logistic",FALSE,FALSE,100,6.88696140291255e-07,156601.435050986,0.0326428752885235,2544.96997021669,6.26273071839514e-08,2383.69790171364,0.000750014783502371,5.85674219973654e-07,7.91718060608855e-07,152680.252002667,160522.618099305,0.0314091009696621,0.0338766496073849,5.6594661821071e-07,8.11445662371799e-07,151929.387163627,161273.482938345,0.0311728463128589,0.0341129042641881,1.06241570031935e-06,165572.570086399,0.0330437985984336,3209.92058022776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","20160603_results","A2731","V",300,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00279029281495e-06,180518.053356944,0.0332738901999202,3655.66307678461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","20160603_results","A2731","V",300,FALSE,"richards",FALSE,FALSE,100,6.89128622951015e-07,182957.320007053,0.0345361640652737,2320.89208020015,2.61090783016127e-07,16589.3727896672,0.0013064906849181,2.59634284889487e-07,1.11862296101254e-06,155667.80176805,210246.838246055,0.0323869868885835,0.036685341241964,1.77390688239407e-07,1.20086655766262e-06,150442.149339305,215472.490674801,0.0319754423228343,0.0370968858077132,9.02003496425085e-07,185604.077422121,0.0351750155227126,3055.09882246897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","20160603_results","I2748","V",300,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","20160603_results","I2716","V",50,TRUE,"gompertz",FALSE,FALSE,100,4.57735724733071e-05,59088.7486157951,0.442066819505809,85564.5169729154,1.0779903852925e-05,1252.08695300031,0.00579206209506529,2.80406306352454e-05,6.35065143113687e-05,57029.0655781096,61148.4316534806,0.432538877359427,0.451594761652191,2.4644960921574e-05,6.69021840250401e-05,56634.6581879145,61542.8390436757,0.430714377799481,0.453419261212137,4.6533633976359e-05,61413.6942815074,0.589487974911967,86375.8589265185,4.71941319842852e-05,65478.9194752348,0.591994351665024,86186.4318873118,4.17439087180415e-06,21813.5444919105,0.00383149238297712,337.351555463639,4.03272590001674e-05,5.40610049684031e-05,29595.638786042,101362.200164428,0.585691546695027,0.598297156635021,85631.4885785741,86741.3751960495,3.90123258755491e-05,5.53759380930214e-05,22724.3722710902,108233.466679379,0.584484626594389,0.599504076735659,85525.2228386031,86847.6409360205
"1230","20160603_results","I2716","V",0,TRUE,"gompertz",FALSE,FALSE,100,6.2136188157658e-06,29230.0769949447,0.102789126657962,22553.938245622,3.85590354613356e-06,5638.00319241739,0.00441844794508344,-1.29342517623918e-07,1.25565801491555e-05,19955.5617434181,38504.5922464713,0.0955207797882995,0.110057473527624,-1.34395213465599e-06,1.37711897661876e-05,18179.5907378066,40280.5632520827,0.0941289686855982,0.111449284630325,2.67822419715021e-05,58436.4088202848,0.293469830923812,22828.062764913,2.64202372635343e-05,62756.5465497596,0.293190296881548,22790.3923484531,4.18797347047842e-06,2795.23215404703,0.00280856194054402,68.3989055985481,1.95310209045973e-05,3.33094536224713e-05,58158.3896563523,67354.703443167,0.288570212489353,0.297810381273743,22677.8761487435,22902.9085481627,1.82118092613966e-05,3.4628665265672e-05,57277.8915278275,68235.2015716918,0.287685515478082,0.298695078285014,22656.3304934799,22924.4542034262
"1231","20160729_results.csv","I2742","III",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05433409371e-05,74392.5349823867,0.281086266022465,15782.5900009177,2.04170188102322e-05,81158.5919554669,0.279481029193994,15692.4277263181,2.09317069403675e-06,3559.36294527096,0.00394146382498595,175.057967806322,1.69737530185418e-05,2.38602846019226e-05,75303.4399104962,87013.7440004377,0.272997321201892,0.285964737186096,15404.4573692767,15980.3980833595,1.63144042499202e-05,2.45196333705442e-05,74182.2405827358,88134.943328198,0.271755760097021,0.287206298290966,15349.3141094177,16035.5413432185
"1232","20160729_results.csv","I2742","III",0,TRUE,"logistic",FALSE,FALSE,100,2.51914803198832e-06,34327.2329277258,0.0605362479680269,12946.7476794635,1.78781548341283e-06,9765.6239148744,0.00349938196537149,-4.21808438225778e-07,5.46010450220242e-06,18262.7815877574,50391.6842676942,0.0547797646349908,0.066292731301063,-9.84970315500819e-07,6.02326637947746e-06,15186.610054572,53467.8558008796,0.0536774593158988,0.067395036620155,2.00103218717484e-05,75032.1826447171,0.287967875767751,13305.1684125406,1.9613422795057e-05,83807.0696018597,0.286751267784715,13277.3358764813,2.11734256114851e-06,2408.43631594503,0.0054382180604292,83.7484664728367,1.61303942819677e-05,2.30964513081463e-05,79845.1918621302,87768.9473415893,0.277805399075309,0.295697136494121,13139.5696491335,13415.1021038291,1.54634313752059e-05,2.37634142149081e-05,79086.5344226075,88527.604781112,0.276092360386274,0.297410175183157,13113.1888821946,13441.4828707681
"1233","20160729_results.csv","I2742","III",0,TRUE,"logistic",FALSE,FALSE,100,4.00771004281583e-06,46189.2517964695,0.0801823294295399,16358.8200528142,1.95107736392115e-06,5580.46622602229,0.0029513054728297,7.98187779165534e-07,7.21723230646612e-06,37009.3848546629,55369.1187382762,0.075327431926735,0.0850372269323447,1.83598409530371e-07,7.83182167610129e-06,35251.5379934658,57126.9655994732,0.0743977707027937,0.0859668881562861,2.13057030670937e-05,77202.9207936707,0.277891685175146,16713.4905848008,2.10784335997719e-05,83711.4113455739,0.276559510449039,16642.6956475792,3.18159939583179e-06,2980.46697463039,0.00689715143589997,89.0823717903922,1.58447025936286e-05,2.63121646059152e-05,78808.5431723069,88614.2795188409,0.265213696336984,0.287905324561095,16496.155145984,16789.2361491744,1.48424987839415e-05,2.73143684156022e-05,77869.6960752984,89553.1266158495,0.263041093634675,0.290077927263403,16468.0941988701,16817.2970962884
"1234","20160729_results.csv","I2742b","III",0,TRUE,"logistic",FALSE,FALSE,100,3.35491025341554e-06,47703.471118616,0.0600675462693754,12227.2054771521,2.80728544275851e-06,8587.11745450542,0.00358293456436163,-1.2630742999222e-06,7.97289480675328e-06,33577.6629059546,61829.2793312774,0.0541736189110005,0.0659614736277503,-2.14736921439113e-06,8.85718972122221e-06,30872.7209077854,64534.2213294466,0.0530449945232266,0.0670900980155242,2.24414640261842e-05,81202.3804207286,0.27317534194096,12419.5269139669,2.26294797668246e-05,88720.8869545817,0.273009210593625,12364.1164425057,4.03794604397008e-06,2975.49006487637,0.00511211169469768,94.0592305985437,1.59870585244938e-05,2.92719010091554e-05,83826.2057978601,93615.5681113033,0.264599786855848,0.281418634331403,12209.389008171,12518.8438768403,1.47151055206432e-05,3.0543854013006e-05,82888.926427424,94552.8474817394,0.262989471672018,0.283028949515233,12179.7603505325,12548.4725344788
"1235","20160729_results.csv","NEG","III",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
